contract_id;age;gender;children;profession;customer_type;multiple_cars;driving_licence_years;car_category;annual_kilometers;gearbox;fuel;claim
1583;67;Woman;4 and more;Private Sector - Director;On-line;Yes;6;Sedan;33234;Automatic;Diesel;No
1584;22;Woman;0;Private Sector - Employee;Agency;No;4;SUV;40267;Manual;Diesel;No
1585;94;Man;4 and more;Student;Agency;Yes;17;Sport;33795;Automatic;Diesel;Yes
1586;78;Man;4 and more;Public Sector - Director;Agency;Yes;21;Sport;40498;Automatic;Diesel;No
1587;74;Woman;4 and more;Government;On-line;No;18;Sedan;59925;Automatic;Diesel;No
1588;56;Woman;4 and more;Public Sector - Employee;Agency;No;19;Sport;23955;Automatic;Diesel;No
1589;34;Woman;1;Retired;On-line;Yes;15;Sedan;22551;Automatic;Diesel;No
1590;45;Man;4 and more;Public Sector - Director;Agency;No;5;Sport;12895;Automatic;Diesel;No
1592;63;Woman;0;Independant;Agency;No;10;Sport;14047;Automatic;Petrol;No
1593;45;Woman;1;Public Sector - Employee;Agency;No;11;Sport;27182;Automatic;Petrol;No
1594;38;Woman;4 and more;Private Sector - Employee;Agency;No;19;Sedan;53679;Manual;Petrol;No
1596;55;Woman;4 and more;Independant;Agency;No;5;Sedan;21235;Automatic;Petrol;No
1597;27;Man;0;Independant;Agency;No;6;SUV;29688;Automatic;Diesel;No
1598;74;Man;2;Private Sector - Director;Agency;No;12;Sport;16504;Automatic;Petrol;No
1601;32;Woman;4 and more;Private Sector - Manager;Agency;No;6;Sedan;32573;Manual;Diesel;No
1603;42;Woman;2;Student;Agency;No;8;Sport;30952;Automatic;Diesel;No
1604;19;Woman;1;Public Sector - Manager;Agency;No;1;SUV;19967;Automatic;Diesel;Yes
1605;79;Woman;2;Government;Agency;No;9;Sedan;19889;Automatic;Petrol;No
1606;46;Man;0;Unemployed;On-line;No;5;SUV;22505;Automatic;Petrol;No
1607;50;Woman;4 and more;Private Sector - Director;Agency;No;22;Sport;26439;Automatic;Diesel;No
1608;54;Man;1;Private Sector - Employee;Agency;Yes;15;Sedan;20118;Automatic;Diesel;No
1610;70;Woman;2;Private Sector - Employee;On-line;No;19;SUV;23526;Automatic;Diesel;No
1611;20;Man;4 and more;Independant;Agency;Yes;2;SUV;25162;Automatic;Petrol;No
1612;42;Woman;1;Private Sector - Employee;Agency;Yes;11;SUV;27748;Automatic;Diesel;No
1614;41;Woman;1;Independant;Agency;No;12;Sport;21178;Automatic;Diesel;No
1615;21;Woman;4 and more;Public Sector - Manager;Agency;No;3;Sedan;27165;Manual;Diesel;No
1616;55;Woman;4 and more;Private Sector - Employee;On-line;No;17;Sedan;23554;Automatic;Petrol;No
1617;52;Man;2;Retired;On-line;Yes;21;Sport;20646;Automatic;Diesel;No
1618;43;Woman;0;Private Sector - Director;Agency;No;21;Sedan;53926;Automatic;Petrol;No
1620;27;Man;3;Private Sector - Manager;Agency;No;9;Sport;39282;Automatic;Diesel;No
1621;44;Man;4 and more;Private Sector - Director;Agency;No;16;Sedan;14518;Automatic;Diesel;No
1622;72;Woman;1;Public Sector - Manager;Agency;No;21;SUV;25167;Automatic;Petrol;No
1623;39;Woman;2;Government;On-line;No;9;Sport;23749;Automatic;Diesel;No
1624;70;Man;3;Private Sector - Manager;Agency;Yes;16;Sport;43268;Manual;Petrol;No
1626;38;Man;0;Independant;Agency;No;11;SUV;30516;Automatic;Petrol;No
1629;74;Man;4 and more;Unemployed;Agency;No;7;Sedan;22225;Automatic;Diesel;No
1630;52;Man;2;Public Sector - Director;On-line;No;8;Sedan;29456;Automatic;Diesel;No
1632;63;Woman;2;Private Sector - Manager;Agency;No;15;Sport;19509;Automatic;Petrol;No
1633;62;Woman;1;Independant;Agency;No;5;Sport;13994;Automatic;Diesel;No
1634;46;Man;4 and more;Private Sector - Manager;On-line;Yes;18;Sport;28744;Automatic;Diesel;No
1635;21;Man;0;Private Sector - Manager;Agency;Yes;3;Sedan;19682;Automatic;Diesel;No
1637;56;Man;2;Private Sector - Director;Agency;No;19;Sport;28342;Manual;Diesel;No
1638;48;Woman;2;Private Sector - Manager;Agency;No;18;Sedan;32953;Automatic;Diesel;No
1639;75;Man;4 and more;Public Sector - Director;Agency;Yes;8;Sedan;14830;Automatic;Diesel;No
1640;62;Man;2;Private Sector - Manager;Agency;No;3;SUV;28996;Automatic;Petrol;No
1642;24;Woman;4 and more;Private Sector - Manager;Agency;No;6;Sedan;30290;Manual;Diesel;No
1643;54;Man;4 and more;Unemployed;Agency;No;19;SUV;18435;Manual;Diesel;No
1644;19;Woman;4 and more;Public Sector - Manager;On-line;Yes;1;Sedan;30465;Manual;Diesel;No
1645;46;Man;0;Public Sector - Director;On-line;No;4;Sport;30364;Automatic;Diesel;No
1646;28;Man;2;Independant;Agency;No;8;SUV;25615;Manual;Diesel;No
1647;52;Woman;4 and more;Student;Agency;Yes;22;Sport;15118;Automatic;Diesel;No
1648;56;Woman;2;Student;On-line;No;15;Sport;19832;Automatic;Petrol;Yes
1649;19;Woman;4 and more;Government;Agency;Yes;1;Sport;21103;Automatic;Diesel;No
1650;35;Man;2;Retired;On-line;No;11;SUV;18202;Manual;Diesel;No
1651;55;Woman;2;Government;On-line;No;14;SUV;22298;Automatic;Petrol;No
1652;49;Man;2;Independant;On-line;No;3;Sport;13762;Automatic;Diesel;No
1653;20;Woman;3;Retired;Agency;No;2;SUV;31357;Manual;Diesel;No
1654;61;Woman;2;Independant;Agency;Yes;19;Sport;47891;Automatic;Diesel;No
1655;45;Woman;4 and more;Public Sector - Director;Agency;Yes;22;Sport;40997;Manual;Diesel;No
1656;42;Man;4 and more;Public Sector - Employee;On-line;No;17;Sedan;22928;Automatic;Diesel;No
1658;37;Woman;2;Retired;Agency;No;7;SUV;28176;Automatic;Diesel;No
1659;52;Man;4 and more;Public Sector - Director;Agency;No;3;Sport;12365;Manual;Diesel;No
1660;47;Man;2;Private Sector - Manager;Agency;No;6;Sedan;29846;Manual;Petrol;No
1661;39;Woman;4 and more;Student;Agency;No;11;Sport;18034;Automatic;Diesel;No
1663;54;Man;1;Private Sector - Director;Agency;No;6;SUV;18064;Automatic;Diesel;No
1664;55;Man;0;Private Sector - Manager;Agency;Yes;7;SUV;25937;Automatic;Diesel;Yes
1665;82;Woman;0;Independant;On-line;No;3;SUV;17701;Automatic;Petrol;No
1666;40;Man;2;Retired;On-line;Yes;5;SUV;22063;Manual;Petrol;No
1667;73;Woman;2;Student;Agency;No;16;SUV;22135;Automatic;Diesel;No
1668;31;Woman;0;Government;On-line;Yes;13;Sedan;29931;Automatic;Diesel;No
1669;57;Man;0;Private Sector - Manager;Agency;Yes;7;Sedan;35877;Automatic;Diesel;No
1673;46;Woman;3;Retired;Agency;Yes;14;Sport;21743;Automatic;Petrol;Yes
1676;37;Woman;2;Public Sector - Employee;Agency;No;14;SUV;37220;Automatic;Diesel;No
1678;64;Man;4 and more;Independant;On-line;No;10;Sedan;17920;Automatic;Diesel;No
1679;39;Man;4 and more;Unemployed;Agency;No;8;SUV;31578;Automatic;Diesel;No
1680;40;Woman;1;Independant;Agency;Yes;16;Sedan;31559;Automatic;Petrol;No
1682;50;Woman;4 and more;Private Sector - Employee;On-line;No;12;Sport;27061;Automatic;Diesel;No
1683;21;Woman;4 and more;Independant;Agency;No;3;Sedan;19698;Automatic;Diesel;No
1684;39;Woman;2;Independant;Agency;No;15;Sport;23294;Automatic;Diesel;No
1686;68;Man;2;Government;Agency;No;21;SUV;33297;Automatic;Diesel;No
1687;51;Woman;1;Private Sector - Director;On-line;No;11;Sport;22013;Automatic;Diesel;No
1688;47;Woman;4 and more;Student;Agency;Yes;18;SUV;24030;Automatic;Diesel;No
1689;54;Man;0;Government;On-line;No;13;Sport;23822;Automatic;Diesel;Yes
1690;57;Woman;1;Public Sector - Manager;Agency;No;22;Sedan;47276;Automatic;Diesel;No
1692;47;Man;4 and more;Government;Agency;No;10;Sedan;18873;Manual;Diesel;No
1694;31;Woman;0;Public Sector - Director;On-line;No;9;Sedan;28814;Manual;Petrol;No
1695;46;Man;2;Retired;Agency;Yes;11;Sport;28673;Automatic;Diesel;No
1696;53;Woman;2;Public Sector - Director;Agency;Yes;9;SUV;36057;Automatic;Diesel;No
1697;55;Man;4 and more;Private Sector - Employee;On-line;No;15;SUV;20763;Automatic;Diesel;No
1698;18;Man;4 and more;Private Sector - Manager;Agency;Yes;0;Sedan;29871;Automatic;Diesel;No
1699;49;Man;1;Independant;On-line;Yes;20;Sedan;14777;Automatic;Diesel;No
1700;24;Woman;4 and more;Private Sector - Employee;On-line;Yes;6;Sedan;48757;Automatic;Petrol;No
1701;45;Woman;0;Public Sector - Director;Agency;No;17;Sport;52925;Manual;Diesel;No
1702;66;Woman;4 and more;Public Sector - Director;Agency;No;10;Sport;17710;Automatic;Petrol;No
1703;70;Woman;2;Independant;On-line;Yes;21;Sport;21168;Automatic;Petrol;No
1705;19;Man;0;Public Sector - Manager;Agency;No;1;Sport;12822;Automatic;Diesel;Yes
1707;45;Woman;0;Student;Agency;No;6;SUV;43157;Manual;Petrol;No
1708;24;Woman;2;Private Sector - Director;Agency;No;6;SUV;21923;Automatic;Petrol;No
1711;20;Man;1;Private Sector - Director;Agency;No;2;SUV;10454;Automatic;Diesel;No
1712;53;Man;2;Private Sector - Employee;Agency;Yes;14;SUV;35899;Automatic;Diesel;No
1713;53;Woman;4 and more;Government;Agency;No;7;SUV;53709;Manual;Petrol;No
1714;61;Man;4 and more;Independant;Agency;No;18;Sedan;14923;Automatic;Petrol;No
1716;47;Man;4 and more;Independant;Agency;No;16;SUV;23411;Automatic;Diesel;No
1717;49;Woman;2;Private Sector - Director;Agency;No;14;Sport;21287;Automatic;Petrol;No
1719;40;Woman;0;Independant;Agency;No;21;Sedan;17937;Automatic;Petrol;No
1720;44;Woman;1;Public Sector - Employee;Agency;Yes;20;Sport;24065;Automatic;Diesel;No
1721;67;Man;4 and more;Retired;Agency;No;21;Sport;28648;Manual;Petrol;No
1723;39;Woman;4 and more;Private Sector - Employee;Agency;Yes;12;Sedan;31959;Automatic;Diesel;No
1724;37;Man;0;Public Sector - Director;On-line;No;13;SUV;18020;Automatic;Diesel;Yes
1725;21;Woman;0;Private Sector - Director;Agency;No;3;Sedan;24212;Automatic;Petrol;No
1726;76;Man;4 and more;Retired;Agency;Yes;13;Sport;22194;Automatic;Diesel;No
1727;26;Man;1;Private Sector - Director;Agency;No;8;Sedan;12700;Automatic;Diesel;No
1728;74;Man;4 and more;Independant;Agency;No;14;Sport;49068;Automatic;Diesel;No
1729;19;Woman;4 and more;Private Sector - Director;Agency;No;1;Sport;18717;Automatic;Diesel;No
1730;19;Woman;4 and more;Public Sector - Employee;Agency;No;1;Sedan;22306;Automatic;Petrol;No
1731;28;Woman;2;Unemployed;Agency;Yes;10;Sedan;5874;Automatic;Diesel;No
1732;32;Man;1;Private Sector - Employee;Agency;Yes;13;Sport;23804;Automatic;Petrol;No
1733;63;Man;2;Private Sector - Employee;Agency;No;18;SUV;27819;Automatic;Diesel;No
1734;25;Man;0;Public Sector - Manager;Agency;Yes;7;Sport;25967;Automatic;Diesel;No
1735;18;Man;2;Retired;On-line;No;0;SUV;21456;Automatic;Diesel;No
1737;24;Man;3;Student;Agency;No;6;SUV;26378;Automatic;Diesel;No
1739;29;Man;1;Private Sector - Director;Agency;No;11;SUV;21431;Automatic;Diesel;No
1740;38;Woman;2;Independant;Agency;Yes;10;SUV;19611;Automatic;Diesel;No
1742;46;Woman;1;Private Sector - Manager;Agency;No;14;Sport;20305;Automatic;Diesel;No
1743;53;Man;0;Private Sector - Director;Agency;Yes;19;Sport;27639;Automatic;Diesel;No
1744;47;Man;0;Private Sector - Director;On-line;No;5;Sedan;58961;Automatic;Diesel;No
1745;74;Man;0;Student;Agency;No;19;Sedan;12317;Automatic;Diesel;No
1748;47;Man;3;Private Sector - Manager;Agency;Yes;16;SUV;27943;Manual;Petrol;No
1749;66;Woman;4 and more;Independant;Agency;Yes;17;Sedan;16614;Manual;Diesel;No
1750;21;Woman;3;Private Sector - Director;Agency;No;3;Sedan;13523;Manual;Diesel;No
1751;57;Woman;4 and more;Retired;On-line;No;14;Sedan;28845;Automatic;Diesel;No
1752;49;Woman;0;Retired;On-line;No;4;Sport;29066;Automatic;Diesel;No
1753;27;Man;4 and more;Private Sector - Manager;Agency;No;9;Sedan;24329;Manual;Diesel;No
1754;51;Man;2;Government;Agency;No;21;Sport;35624;Manual;Petrol;No
1755;37;Woman;0;Public Sector - Director;On-line;No;12;Sedan;22768;Automatic;Petrol;No
1756;48;Man;4 and more;Unemployed;Agency;Yes;3;Sport;40021;Automatic;Petrol;No
1757;41;Woman;4 and more;Private Sector - Manager;Agency;No;15;Sedan;28628;Automatic;Petrol;No
1759;53;Man;2;Unemployed;Agency;No;11;SUV;31065;Automatic;Petrol;No
1761;69;Woman;4 and more;Private Sector - Manager;Agency;No;20;Sport;37080;Automatic;Petrol;No
1762;75;Man;4 and more;Unemployed;Agency;No;5;SUV;23531;Manual;Diesel;No
1763;42;Man;4 and more;Government;Agency;No;4;Sedan;33631;Automatic;Diesel;No
1764;26;Man;2;Public Sector - Manager;Agency;No;3;SUV;26251;Automatic;Petrol;No
1765;70;Woman;2;Student;Agency;No;5;Sport;17690;Automatic;Petrol;No
1766;48;Man;2;Unemployed;Agency;No;4;SUV;29433;Automatic;Petrol;No
1767;70;Woman;2;Independant;Agency;Yes;4;Sedan;24951;Manual;Diesel;No
1768;24;Woman;4 and more;Public Sector - Director;Agency;No;6;SUV;31119;Manual;Petrol;No
1769;38;Man;3;Public Sector - Manager;On-line;No;15;SUV;19765;Manual;Diesel;No
1770;29;Man;0;Independant;On-line;No;7;Sedan;38566;Automatic;Petrol;No
1772;38;Woman;0;Private Sector - Director;Agency;No;7;SUV;19665;Automatic;Petrol;No
1773;48;Man;4 and more;Unemployed;Agency;No;18;SUV;37345;Automatic;Diesel;No
1776;26;Woman;4 and more;Private Sector - Director;Agency;No;8;SUV;22791;Automatic;Diesel;No
1777;38;Woman;1;Private Sector - Manager;Agency;No;7;SUV;26820;Manual;Diesel;No
1778;49;Man;2;Public Sector - Employee;Agency;Yes;15;Sedan;19508;Manual;Petrol;No
1780;54;Man;2;Private Sector - Employee;Agency;No;15;SUV;35104;Automatic;Diesel;No
1781;48;Woman;1;Private Sector - Employee;Agency;No;18;SUV;32231;Automatic;Diesel;No
1782;43;Woman;4 and more;Public Sector - Director;Agency;Yes;21;Sport;40062;Automatic;Petrol;No
1784;70;Man;2;Private Sector - Director;Agency;No;22;Sedan;33578;Automatic;Petrol;No
1785;50;Man;1;Student;Agency;No;11;SUV;15351;Automatic;Diesel;No
1786;35;Woman;2;Government;On-line;No;10;Sedan;44680;Manual;Diesel;No
1788;78;Woman;4 and more;Private Sector - Manager;Agency;No;13;Sedan;45469;Manual;Diesel;No
1790;64;Woman;3;Independant;Agency;No;21;Sedan;25294;Automatic;Diesel;No
1791;84;Woman;4 and more;Government;Agency;No;12;Sport;38850;Automatic;Diesel;No
1792;51;Woman;3;Public Sector - Director;Agency;No;11;Sedan;26004;Automatic;Diesel;No
1794;45;Woman;0;Unemployed;Agency;No;15;Sport;34372;Automatic;Diesel;No
1795;38;Man;1;Public Sector - Director;Agency;No;13;Sedan;32161;Automatic;Diesel;No
1797;19;Woman;1;Private Sector - Manager;Agency;No;1;Sedan;29615;Automatic;Petrol;No
1798;38;Man;0;Unemployed;Agency;No;19;Sport;30232;Manual;Diesel;Yes
1799;28;Man;4 and more;Retired;Agency;No;9;Sedan;23222;Manual;Petrol;Yes
1801;72;Woman;0;Government;Agency;Yes;9;Sport;22940;Automatic;Diesel;No
1802;76;Man;4 and more;Retired;Agency;No;20;Sport;23347;Automatic;Diesel;No
1803;33;Man;2;Retired;Agency;No;12;Sport;34696;Automatic;Diesel;No
1804;53;Man;0;Private Sector - Employee;Agency;Yes;4;Sedan;29024;Manual;Diesel;No
1805;28;Man;2;Government;On-line;Yes;10;SUV;22226;Automatic;Petrol;No
1806;46;Woman;4 and more;Retired;Agency;Yes;11;Sedan;12373;Automatic;Diesel;No
1807;29;Woman;2;Public Sector - Manager;Agency;No;10;Sport;33788;Automatic;Diesel;No
1808;78;Woman;2;Public Sector - Manager;Agency;Yes;16;Sport;24926;Manual;Diesel;Yes
1809;43;Man;4 and more;Government;On-line;No;7;SUV;22275;Manual;Diesel;No
1810;76;Woman;0;Student;On-line;No;4;Sedan;41051;Automatic;Diesel;No
1811;51;Woman;0;Public Sector - Manager;Agency;Yes;8;Sport;26125;Manual;Diesel;No
1812;70;Woman;4 and more;Unemployed;Agency;No;5;Sedan;36420;Manual;Diesel;No
1813;25;Woman;0;Private Sector - Employee;On-line;No;7;Sport;9448;Manual;Diesel;No
1814;20;Woman;4 and more;Student;On-line;No;2;SUV;30517;Automatic;Diesel;No
1815;54;Man;2;Independant;Agency;Yes;5;SUV;33404;Automatic;Diesel;No
1816;41;Man;4 and more;Government;On-line;No;13;Sport;45214;Manual;Petrol;No
1817;45;Man;1;Retired;On-line;No;10;SUV;25684;Manual;Diesel;No
1821;47;Man;0;Government;Agency;Yes;15;Sport;44325;Automatic;Diesel;No
1822;65;Man;4 and more;Private Sector - Employee;Agency;No;22;Sedan;25015;Manual;Petrol;No
1823;74;Woman;4 and more;Public Sector - Manager;Agency;No;19;SUV;30263;Automatic;Diesel;No
1825;48;Woman;2;Unemployed;Agency;No;16;Sport;29331;Automatic;Petrol;No
1826;72;Man;4 and more;Independant;On-line;Yes;16;Sport;29727;Automatic;Diesel;No
1827;61;Woman;4 and more;Private Sector - Employee;Agency;Yes;20;SUV;15637;Automatic;Diesel;No
1828;59;Woman;2;Public Sector - Director;Agency;No;3;Sedan;34260;Automatic;Diesel;No
1829;69;Woman;3;Public Sector - Director;On-line;No;5;Sedan;18179;Automatic;Diesel;No
1833;35;Man;0;Private Sector - Employee;Agency;No;17;Sedan;28532;Manual;Petrol;No
1834;54;Woman;1;Independant;On-line;No;13;SUV;24491;Automatic;Diesel;No
1836;56;Man;1;Independant;Agency;Yes;5;Sport;31887;Manual;Diesel;No
1837;21;Woman;4 and more;Public Sector - Employee;On-line;No;3;Sport;29839;Manual;Diesel;No
1838;63;Woman;4 and more;Private Sector - Manager;On-line;Yes;15;Sport;21599;Automatic;Diesel;No
1839;21;Man;1;Private Sector - Manager;Agency;Yes;3;Sport;25658;Automatic;Petrol;Yes
1840;48;Man;0;Private Sector - Employee;Agency;Yes;8;SUV;27784;Automatic;Diesel;No
1841;21;Man;2;Independant;On-line;No;3;Sedan;23129;Automatic;Diesel;Yes
1842;52;Man;1;Unemployed;Agency;No;5;Sedan;25295;Automatic;Diesel;No
1843;21;Woman;4 and more;Independant;Agency;No;3;Sport;20629;Automatic;Diesel;No
1844;28;Man;4 and more;Private Sector - Director;On-line;No;10;Sedan;30055;Automatic;Petrol;No
1845;50;Man;4 and more;Student;On-line;No;15;Sedan;24238;Automatic;Diesel;No
1847;63;Woman;2;Private Sector - Employee;Agency;No;21;SUV;21973;Automatic;Petrol;No
1848;55;Woman;1;Public Sector - Director;On-line;No;21;SUV;23142;Manual;Diesel;No
1851;39;Man;3;Student;Agency;No;12;SUV;21840;Automatic;Diesel;No
1853;47;Woman;2;Private Sector - Director;Agency;Yes;9;SUV;24175;Automatic;Diesel;No
1854;43;Woman;2;Retired;Agency;Yes;12;Sedan;17304;Manual;Diesel;No
1855;37;Woman;2;Public Sector - Employee;Agency;Yes;18;Sedan;37630;Automatic;Petrol;No
1856;30;Woman;4 and more;Private Sector - Director;Agency;No;9;Sedan;37034;Automatic;Diesel;No
1858;74;Man;2;Retired;Agency;No;14;Sport;32048;Automatic;Petrol;No
1859;18;Man;2;Private Sector - Director;Agency;No;0;SUV;30246;Automatic;Petrol;No
1860;25;Woman;0;Student;Agency;No;7;Sport;19258;Automatic;Diesel;No
1862;37;Man;1;Student;On-line;No;18;Sedan;42124;Automatic;Diesel;No
1863;51;Man;1;Independant;Agency;No;9;SUV;12955;Automatic;Diesel;No
1864;74;Woman;4 and more;Independant;Agency;No;4;SUV;23631;Manual;Petrol;No
1865;52;Man;0;Private Sector - Employee;Agency;Yes;9;Sedan;8435;Automatic;Petrol;No
1866;50;Man;0;Government;Agency;No;20;Sedan;25388;Automatic;Diesel;No
1867;20;Man;4 and more;Public Sector - Employee;Agency;No;2;SUV;28070;Automatic;Diesel;No
1868;56;Woman;4 and more;Unemployed;Agency;Yes;3;SUV;32846;Automatic;Petrol;No
1869;57;Woman;2;Independant;Agency;No;8;Sedan;28360;Automatic;Diesel;No
1870;45;Woman;2;Student;Agency;No;11;Sedan;32991;Automatic;Diesel;No
1871;70;Man;4 and more;Student;On-line;Yes;17;Sport;31087;Automatic;Petrol;No
1873;47;Man;4 and more;Private Sector - Manager;Agency;Yes;3;SUV;20220;Automatic;Petrol;No
1874;23;Woman;2;Private Sector - Director;Agency;No;5;Sport;24832;Automatic;Petrol;No
1875;69;Woman;2;Public Sector - Employee;Agency;No;12;Sedan;40762;Automatic;Diesel;No
1878;73;Woman;3;Independant;On-line;Yes;21;Sport;24242;Automatic;Diesel;No
1879;18;Woman;0;Independant;On-line;Yes;0;SUV;14181;Manual;Petrol;No
1881;40;Man;0;Retired;Agency;Yes;8;Sedan;15869;Automatic;Diesel;No
1882;32;Woman;4 and more;Government;Agency;No;14;Sedan;17440;Automatic;Diesel;No
1883;35;Man;4 and more;Retired;On-line;No;17;SUV;15565;Automatic;Diesel;No
1884;56;Man;2;Unemployed;Agency;Yes;18;SUV;23542;Manual;Diesel;No
1885;20;Woman;4 and more;Public Sector - Director;Agency;No;2;Sport;21359;Automatic;Petrol;No
1886;67;Woman;2;Independant;Agency;No;6;Sedan;19360;Automatic;Diesel;No
1888;33;Man;4 and more;Retired;On-line;No;10;Sedan;28076;Automatic;Diesel;No
1889;36;Man;2;Unemployed;Agency;No;8;SUV;43317;Manual;Petrol;No
1890;50;Woman;4 and more;Student;On-line;Yes;19;Sport;34596;Manual;Petrol;No
1891;41;Woman;4 and more;Independant;Agency;No;19;Sport;24388;Automatic;Petrol;No
1892;47;Man;2;Public Sector - Director;Agency;Yes;11;Sedan;22270;Automatic;Diesel;No
1893;62;Man;2;Private Sector - Manager;Agency;Yes;9;SUV;46491;Automatic;Diesel;No
1894;19;Man;4 and more;Independant;Agency;No;1;Sedan;23562;Automatic;Petrol;No
1897;52;Woman;2;Student;On-line;No;13;Sport;33797;Manual;Diesel;No
1898;47;Woman;1;Independant;Agency;No;8;SUV;33309;Automatic;Petrol;No
1899;19;Woman;0;Public Sector - Manager;On-line;No;1;Sport;37875;Manual;Petrol;No
1900;76;Woman;4 and more;Student;On-line;No;5;SUV;46227;Manual;Diesel;No
1902;32;Man;2;Government;Agency;Yes;13;Sedan;24829;Manual;Diesel;No
1903;70;Man;1;Student;Agency;No;12;Sedan;18800;Manual;Petrol;No
1904;86;Man;1;Independant;Agency;No;18;Sport;34352;Manual;Diesel;No
1905;60;Man;4 and more;Retired;Agency;Yes;9;Sport;30624;Automatic;Petrol;No
1908;68;Man;1;Public Sector - Manager;On-line;No;16;Sport;30732;Automatic;Diesel;Yes
1909;72;Man;2;Government;Agency;Yes;18;Sedan;21521;Manual;Diesel;Yes
1910;68;Woman;0;Independant;On-line;No;15;Sport;15105;Automatic;Diesel;No
1912;40;Woman;4 and more;Unemployed;On-line;No;5;Sedan;26039;Automatic;Diesel;No
1913;60;Man;4 and more;Public Sector - Employee;On-line;No;8;SUV;19932;Automatic;Diesel;No
1914;79;Man;2;Unemployed;Agency;No;21;Sport;26589;Manual;Diesel;No
1915;20;Man;3;Public Sector - Director;Agency;Yes;2;Sport;40689;Automatic;Petrol;No
1916;53;Man;2;Retired;Agency;No;22;Sport;28210;Automatic;Diesel;No
1918;73;Man;0;Private Sector - Director;On-line;Yes;7;Sedan;17555;Automatic;Diesel;No
1919;44;Woman;4 and more;Public Sector - Manager;On-line;Yes;17;SUV;12776;Automatic;Petrol;No
1921;78;Man;2;Unemployed;On-line;No;12;Sedan;40268;Manual;Diesel;Yes
1922;49;Woman;4 and more;Private Sector - Manager;Agency;No;15;Sedan;24828;Manual;Diesel;No
1924;54;Woman;0;Private Sector - Manager;On-line;Yes;9;Sedan;24412;Manual;Diesel;No
1926;40;Man;4 and more;Public Sector - Manager;On-line;No;3;SUV;24068;Manual;Diesel;No
1927;54;Woman;0;Public Sector - Director;Agency;Yes;22;Sedan;19133;Manual;Petrol;No
1928;41;Man;2;Student;Agency;No;12;Sport;22851;Automatic;Diesel;Yes
